id_usuario,tipo,nombre_categoria,monto,fecha
3,1,Nomina,1295.47,2024-01-15
3,2,Alimentacion,38.18,2024-01-15
3,2,Entretenimiento,420.14,2024-01-15
3,2,Tarjeta Credito,4398.39,2024-01-15
3,2,Transporte,68.34,2024-01-16
3,2,Entretenimiento,839.52,2024-01-18
3,1,Ahorro,678.37,2024-01-19
3,2,Alimentacion,151.2,2024-01-19
3,2,Alimentacion,217.31,2024-01-19
3,2,Transporte,33.02,2024-01-20
3,2,Transporte,29.4,2024-01-20
3,2,Entretenimiento,208.51,2024-01-21
3,2,Entretenimiento,1153.96,2024-01-21
3,2,Entretenimiento,838.53,2024-01-21
3,2,Transporte,55.98,2024-01-22
3,2,Entretenimiento,675.95,2024-01-22
3,2,Transporte,72.24,2024-01-23
3,2,Alimentacion,108.18,2024-01-23
3,2,Transporte,50.76,2024-01-23
3,2,Alimentacion,203.35,2024-01-24
3,2,Entretenimiento,562.42,2024-01-24
3,2,Entretenimiento,689.81,2024-01-26
3,2,Transporte,33.96,2024-01-26
3,2,Entretenimiento,473.19,2024-01-26
3,1,Ahorro,527.48,2024-01-28
3,2,Transporte,17.88,2024-01-28
3,2,Transporte,55.96,2024-01-28
3,2,Transporte,44.81,2024-01-29
3,2,Entretenimiento,199.99,2024-01-29
3,2,Entretenimiento,719.35,2024-01-29
3,2,Alimentacion,154.56,2024-01-30
3,2,Alimentacion,164.07,2024-01-30
3,2,Alimentacion,104.95,2024-01-30
3,1,Nomina,1369.12,2024-02-01
3,2,Transporte,18.32,2024-02-01
3,2,Transporte,14.06,2024-02-01
3,2,Entretenimiento,350.75,2024-02-01
3,2,Entretenimiento,926.13,2024-02-02
3,2,Transporte,17.68,2024-02-02
3,2,Transporte,27.45,2024-02-03
3,2,Alimentacion,100.03,2024-02-03
3,2,Transporte,13.23,2024-02-04
3,2,Alimentacion,57.37,2024-02-04
3,2,Entretenimiento,514.04,2024-02-04
3,2,Entretenimiento,853.9,2024-02-05
3,2,Alimentacion,199.13,2024-02-05
3,1,Ahorro,607.83,2024-02-06
3,2,Transporte,10.36,2024-02-06
3,2,Entretenimiento,654.75,2024-02-07
3,2,Transporte,13.38,2024-02-08
3,2,Entretenimiento,327.84,2024-02-08
3,2,Alimentacion,135.82,2024-02-08
3,2,Alimentacion,173.13,2024-02-10
3,2,Entretenimiento,949.83,2024-02-10
3,2,Entretenimiento,860.35,2024-02-12
3,2,Transporte,60.29,2024-02-12
3,2,Entretenimiento,596.13,2024-02-14
3,2,Alimentacion,164.36,2024-02-14
3,1,Nomina,1265.69,2024-02-15
3,2,Transporte,74.67,2024-02-15
3,2,Alimentacion,139.37,2024-02-15
3,2,Alimentacion,217.86,2024-02-15
3,2,Alimentacion,152.81,2024-02-16
3,2,Transporte,23.23,2024-02-16
3,2,Entretenimiento,654.0,2024-02-17
3,2,Transporte,48.69,2024-02-17
3,2,Alimentacion,211.35,2024-02-18
3,2,Alimentacion,147.15,2024-02-18
3,2,Alimentacion,102.64,2024-02-18
3,2,Alimentacion,110.23,2024-02-19
3,2,Entretenimiento,509.89,2024-02-19
3,2,Alimentacion,194.53,2024-02-19
3,2,Salud,172.01,2024-02-19
3,2,Transporte,49.4,2024-02-20
3,2,Alimentacion,194.81,2024-02-21
3,2,Alimentacion,198.99,2024-02-22
3,2,Alimentacion,225.89,2024-02-23
3,2,Transporte,54.68,2024-02-24
3,2,Transporte,12.04,2024-02-24
3,2,Transporte,73.95,2024-02-24
3,2,Transporte,14.99,2024-02-26
3,2,Transporte,26.74,2024-02-26
3,2,Alimentacion,149.64,2024-02-27
3,2,Alimentacion,201.99,2024-02-27
3,2,Transporte,55.94,2024-02-27
3,2,Entretenimiento,801.02,2024-02-29
3,2,Entretenimiento,784.92,2024-02-29
3,2,Transporte,48.53,2024-02-29
3,1,Nomina,1145.73,2024-03-01
3,2,Entretenimiento,1143.28,2024-03-02
3,2,Transporte,55.46,2024-03-03
3,2,Entretenimiento,163.6,2024-03-03
3,2,Alimentacion,109.88,2024-03-03
3,2,Entretenimiento,581.94,2024-03-04
3,2,Alimentacion,240.63,2024-03-04
3,2,Entretenimiento,183.06,2024-03-04
3,2,Alimentacion,211.79,2024-03-05
3,2,Alimentacion,177.77,2024-03-05
3,2,Transporte,43.84,2024-03-05
3,2,Entretenimiento,367.39,2024-03-06
3,2,Entretenimiento,570.85,2024-03-06
3,2,Transporte,25.58,2024-03-08
3,2,Transporte,74.5,2024-03-08
3,2,Transporte,53.94,2024-03-09
3,2,Transporte,67.0,2024-03-09
3,2,Transporte,48.82,2024-03-10
3,2,Tarjeta Credito,856.16,2024-03-11
3,2,Salud,1304.46,2024-03-12
3,2,Alimentacion,108.89,2024-03-13
3,2,Alimentacion,83.09,2024-03-13
3,2,Transporte,57.77,2024-03-13
3,2,Tarjeta Credito,2779.25,2024-03-13
3,2,Entretenimiento,707.36,2024-03-14
3,2,Entretenimiento,903.88,2024-03-14
3,1,Nomina,2112.51,2024-03-15
3,2,Entretenimiento,813.13,2024-03-15
3,2,Entretenimiento,852.46,2024-03-15
3,2,Entretenimiento,959.04,2024-03-16
3,2,Transporte,77.26,2024-03-16
3,2,Entretenimiento,269.06,2024-03-17
3,2,Entretenimiento,942.74,2024-03-17
3,2,Transporte,10.27,2024-03-17
3,2,Entretenimiento,937.91,2024-03-18
3,2,Entretenimiento,962.28,2024-03-18
3,2,Entretenimiento,789.63,2024-03-20
3,2,Transporte,78.02,2024-03-21
3,2,Alimentacion,198.21,2024-03-22
3,2,Alimentacion,106.04,2024-03-22
3,2,Entretenimiento,545.24,2024-03-23
3,2,Alimentacion,95.74,2024-03-23
3,2,Transporte,67.06,2024-03-25
3,2,Alimentacion,97.29,2024-03-25
3,2,Alimentacion,190.5,2024-03-25
3,2,Entretenimiento,721.16,2024-03-26
3,2,Transporte,78.3,2024-03-27
3,2,Alimentacion,231.5,2024-03-27
3,2,Entretenimiento,402.2,2024-03-27
3,2,Entretenimiento,367.14,2024-03-29
3,2,Alimentacion,241.52,2024-03-29
3,2,Transporte,11.09,2024-03-30
3,2,Transporte,78.69,2024-03-31
3,1,Nomina,1568.22,2024-04-01
3,2,Alimentacion,140.34,2024-04-02
3,2,Transporte,46.8,2024-04-02
3,2,Entretenimiento,294.73,2024-04-03
3,2,Entretenimiento,156.04,2024-04-03
3,2,Alimentacion,109.97,2024-04-03
3,2,Transporte,54.52,2024-04-04
3,2,Transporte,34.74,2024-04-05
3,2,Alimentacion,244.17,2024-04-05
3,2,Transporte,54.23,2024-04-05
3,2,Alimentacion,200.44,2024-04-06
3,2,Transporte,19.17,2024-04-07
3,2,Entretenimiento,992.84,2024-04-09
3,2,Transporte,30.36,2024-04-09
3,2,Transporte,58.93,2024-04-10
3,2,Transporte,24.24,2024-04-10
3,2,Entretenimiento,325.11,2024-04-11
3,2,Entretenimiento,338.03,2024-04-11
3,2,Transporte,26.68,2024-04-12
3,2,Entretenimiento,632.08,2024-04-12
3,2,Transporte,67.26,2024-04-14
3,2,Entretenimiento,1011.64,2024-04-14
3,2,Alimentacion,119.37,2024-04-14
3,2,Tarjeta Credito,4637.16,2024-04-14
3,1,Nomina,2826.67,2024-04-15
3,2,Entretenimiento,592.54,2024-04-16
3,2,Alimentacion,45.94,2024-04-16
3,2,Transporte,21.17,2024-04-17
3,2,Transporte,72.01,2024-04-17
3,2,Alimentacion,242.7,2024-04-17
3,1,Ahorro,626.76,2024-04-18
3,2,Transporte,22.26,2024-04-18
3,2,Entretenimiento,283.96,2024-04-18
3,2,Alimentacion,208.03,2024-04-19
3,2,Transporte,44.6,2024-04-19
3,2,Entretenimiento,659.12,2024-04-20
3,2,Transporte,12.29,2024-04-21
3,2,Entretenimiento,271.5,2024-04-21
3,2,Transporte,79.21,2024-04-22
3,2,Transporte,79.45,2024-04-22
3,2,Entretenimiento,403.89,2024-04-22
3,2,Entretenimiento,498.76,2024-04-23
3,2,Transporte,77.19,2024-04-23
3,2,Alimentacion,56.6,2024-04-23
3,2,Entretenimiento,758.87,2024-04-24
3,2,Entretenimiento,714.75,2024-04-24
3,2,Entretenimiento,898.84,2024-04-25
3,2,Entretenimiento,838.08,2024-04-27
3,2,Entretenimiento,504.64,2024-04-27
3,2,Entretenimiento,1190.15,2024-04-28
3,2,Entretenimiento,296.38,2024-04-28
3,2,Alimentacion,179.52,2024-04-28
3,2,Entretenimiento,698.27,2024-04-29
3,2,Alimentacion,143.2,2024-04-29
3,2,Alimentacion,65.62,2024-04-30
3,2,Entretenimiento,962.65,2024-04-30
3,1,Nomina,1695.98,2024-05-01
3,2,Alimentacion,196.62,2024-05-01
3,2,Alimentacion,87.57,2024-05-01
3,2,Alimentacion,245.55,2024-05-01
3,2,Entretenimiento,177.56,2024-05-02
3,2,Alimentacion,140.09,2024-05-02
3,2,Entretenimiento,199.32,2024-05-02
3,2,Entretenimiento,855.12,2024-05-03
3,2,Transporte,42.91,2024-05-03
3,2,Salud,924.41,2024-05-03
3,2,Entretenimiento,496.55,2024-05-04
3,2,Transporte,26.19,2024-05-04
3,2,Alimentacion,68.85,2024-05-04
3,2,Transporte,29.25,2024-05-05
3,1,Ahorro,879.97,2024-05-06
3,2,Alimentacion,249.71,2024-05-07
3,1,Ahorro,560.4,2024-05-08
3,2,Alimentacion,134.51,2024-05-08
3,2,Entretenimiento,957.9,2024-05-08
3,2,Entretenimiento,651.06,2024-05-08
3,2,Entretenimiento,757.57,2024-05-10
3,2,Alimentacion,172.36,2024-05-10
3,2,Transporte,31.57,2024-05-10
3,2,Entretenimiento,529.62,2024-05-12
3,2,Transporte,33.8,2024-05-12
3,2,Tarjeta Credito,4408.22,2024-05-12
3,2,Alimentacion,144.65,2024-05-13
3,2,Alimentacion,75.61,2024-05-13
3,2,Transporte,18.91,2024-05-13
3,2,Transporte,76.35,2024-05-14
3,2,Alimentacion,197.37,2024-05-14
3,2,Alimentacion,58.57,2024-05-14
3,1,Nomina,2111.59,2024-05-15
3,2,Transporte,21.3,2024-05-15
3,2,Transporte,75.05,2024-05-16
3,2,Entretenimiento,470.34,2024-05-16
3,2,Transporte,47.76,2024-05-16
3,2,Entretenimiento,897.53,2024-05-18
3,1,Ahorro,408.1,2024-05-20
3,2,Transporte,33.18,2024-05-21
3,2,Transporte,37.82,2024-05-22
3,2,Alimentacion,249.51,2024-05-22
3,2,Transporte,38.88,2024-05-23
3,2,Transporte,14.86,2024-05-23
3,2,Alimentacion,197.66,2024-05-24
3,1,Ahorro,418.8,2024-05-25
3,2,Transporte,25.64,2024-05-25
3,2,Alimentacion,48.97,2024-05-26
3,2,Entretenimiento,479.24,2024-05-26
3,2,Alimentacion,183.66,2024-05-27
3,2,Entretenimiento,433.65,2024-05-27
3,2,Entretenimiento,685.24,2024-05-27
3,2,Alimentacion,212.72,2024-05-29
3,2,Alimentacion,192.11,2024-05-29
3,2,Transporte,39.84,2024-05-29
3,1,Ahorro,734.62,2024-05-30
3,2,Salud,693.25,2024-05-30
3,2,Alimentacion,102.45,2024-05-31
3,2,Entretenimiento,679.93,2024-05-31
3,2,Entretenimiento,820.65,2024-05-31
3,1,Nomina,2445.24,2024-06-01
3,2,Alimentacion,244.2,2024-06-01
3,2,Alimentacion,63.3,2024-06-01
3,2,Transporte,59.15,2024-06-02
3,2,Transporte,49.38,2024-06-02
3,2,Salud,593.42,2024-06-02
3,2,Entretenimiento,545.21,2024-06-03
3,2,Hogar,2212.45,2024-06-03
3,2,Transporte,10.31,2024-06-04
3,2,Transporte,15.69,2024-06-04
3,2,Entretenimiento,782.18,2024-06-05
3,2,Entretenimiento,325.79,2024-06-05
3,2,Transporte,22.06,2024-06-05
3,2,Entretenimiento,1112.51,2024-06-07
3,2,Alimentacion,181.98,2024-06-08
3,2,Alimentacion,60.12,2024-06-08
3,2,Transporte,21.32,2024-06-08
3,2,Salud,549.34,2024-06-08
3,2,Transporte,78.42,2024-06-09
3,2,Entretenimiento,356.55,2024-06-10
3,2,Transporte,63.25,2024-06-10
3,2,Transporte,13.99,2024-06-10
3,2,Transporte,27.6,2024-06-11
3,2,Alimentacion,208.22,2024-06-11
3,2,Alimentacion,207.45,2024-06-11
3,2,Transporte,18.36,2024-06-12
3,2,Transporte,14.7,2024-06-13
3,2,Transporte,69.06,2024-06-13
3,2,Alimentacion,134.14,2024-06-14
3,2,Transporte,50.27,2024-06-14
3,2,Alimentacion,65.77,2024-06-14
3,1,Nomina,2150.08,2024-06-15
3,2,Alimentacion,91.73,2024-06-16
3,2,Entretenimiento,411.45,2024-06-16
3,2,Entretenimiento,930.67,2024-06-18
3,2,Alimentacion,40.07,2024-06-19
3,2,Alimentacion,115.38,2024-06-19
3,2,Alimentacion,55.67,2024-06-20
3,2,Transporte,25.27,2024-06-20
3,2,Transporte,66.96,2024-06-21
3,2,Entretenimiento,239.01,2024-06-22
3,2,Entretenimiento,521.52,2024-06-22
3,2,Alimentacion,70.17,2024-06-23
3,2,Alimentacion,223.54,2024-06-24
3,2,Entretenimiento,849.36,2024-06-24
3,2,Alimentacion,106.37,2024-06-25
3,2,Transporte,30.85,2024-06-26
3,2,Alimentacion,216.86,2024-06-26
3,2,Entretenimiento,466.4,2024-06-26
3,2,Entretenimiento,870.73,2024-06-27
3,2,Transporte,36.76,2024-06-27
3,2,Alimentacion,74.28,2024-06-27
3,1,Ahorro,253.01,2024-06-28
3,2,Alimentacion,224.58,2024-06-28
3,2,Alimentacion,141.53,2024-06-28
3,1,Ahorro,816.06,2024-06-29
3,2,Transporte,57.46,2024-06-29
3,2,Transporte,38.6,2024-06-30
3,1,Nomina,1588.8,2024-07-01
3,2,Transporte,58.74,2024-07-01
3,2,Entretenimiento,446.93,2024-07-01
3,2,Transporte,51.87,2024-07-02
3,2,Transporte,36.93,2024-07-02
3,2,Entretenimiento,919.13,2024-07-03
3,2,Alimentacion,63.96,2024-07-03
3,2,Transporte,16.28,2024-07-03
3,2,Transporte,32.41,2024-07-04
3,2,Transporte,45.67,2024-07-04
3,2,Alimentacion,126.28,2024-07-05
3,2,Alimentacion,79.59,2024-07-05
3,2,Transporte,43.48,2024-07-07
3,2,Transporte,47.66,2024-07-08
3,2,Transporte,53.19,2024-07-09
3,2,Alimentacion,49.35,2024-07-09
3,2,Alimentacion,80.82,2024-07-10
3,2,Alimentacion,86.82,2024-07-10
3,2,Transporte,70.92,2024-07-11
3,2,Tarjeta Credito,2156.2,2024-07-13
3,2,Alimentacion,129.5,2024-07-14
3,2,Transporte,27.06,2024-07-14
3,2,Transporte,54.96,2024-07-14
3,1,Nomina,1470.7,2024-07-15
3,2,Alimentacion,42.48,2024-07-15
3,2,Entretenimiento,741.25,2024-07-15
3,2,Entretenimiento,251.99,2024-07-15
3,2,Alimentacion,53.88,2024-07-16
3,1,Ahorro,410.72,2024-07-17
3,2,Alimentacion,129.82,2024-07-18
3,2,Transporte,53.32,2024-07-19
3,2,Transporte,79.13,2024-07-19
3,2,Entretenimiento,873.26,2024-07-19
3,2,Entretenimiento,175.14,2024-07-20
3,2,Alimentacion,172.12,2024-07-21
3,2,Transporte,65.01,2024-07-22
3,2,Entretenimiento,549.59,2024-07-22
3,2,Alimentacion,43.46,2024-07-22
3,2,Entretenimiento,109.64,2024-07-24
3,2,Entretenimiento,262.37,2024-07-24
3,2,Entretenimiento,719.42,2024-07-24
3,1,Ahorro,857.56,2024-07-25
3,2,Alimentacion,227.23,2024-07-25
3,2,Alimentacion,99.43,2024-07-25
3,2,Alimentacion,79.07,2024-07-25
3,2,Transporte,11.71,2024-07-26
3,2,Transporte,69.6,2024-07-26
3,2,Transporte,19.89,2024-07-26
3,2,Salud,676.98,2024-07-28
3,2,Entretenimiento,856.47,2024-07-29
3,2,Entretenimiento,175.09,2024-07-30
3,2,Transporte,50.01,2024-07-30
3,2,Entretenimiento,806.93,2024-07-30
3,2,Entretenimiento,743.59,2024-07-31
3,2,Alimentacion,201.29,2024-07-31
3,2,Transporte,73.55,2024-07-31
3,1,Nomina,2262.55,2024-08-01
3,2,Alimentacion,160.23,2024-08-01
3,2,Alimentacion,132.28,2024-08-01
3,2,Entretenimiento,360.56,2024-08-02
3,2,Entretenimiento,258.56,2024-08-02
3,2,Transporte,35.25,2024-08-02
3,2,Hogar,7259.53,2024-08-02
3,2,Alimentacion,165.01,2024-08-03
3,2,Transporte,66.84,2024-08-04
3,2,Alimentacion,145.01,2024-08-04
3,2,Transporte,76.43,2024-08-05
3,2,Transporte,47.73,2024-08-05
3,2,Alimentacion,195.75,2024-08-07
3,2,Transporte,77.34,2024-08-08
3,2,Entretenimiento,887.85,2024-08-09
3,2,Transporte,14.97,2024-08-09
3,2,Alimentacion,82.31,2024-08-09
3,2,Entretenimiento,426.25,2024-08-10
3,2,Alimentacion,98.27,2024-08-12
3,2,Alimentacion,112.02,2024-08-12
3,2,Entretenimiento,825.44,2024-08-12
3,2,Tarjeta Credito,4245.48,2024-08-12
3,2,Transporte,41.42,2024-08-13
3,2,Tarjeta Credito,3657.89,2024-08-13
3,2,Transporte,42.44,2024-08-14
3,2,Transporte,11.28,2024-08-14
3,2,Alimentacion,60.59,2024-08-14
3,2,Tarjeta Credito,2357.25,2024-08-14
3,1,Nomina,2765.21,2024-08-15
3,2,Entretenimiento,285.65,2024-08-15
3,2,Transporte,23.93,2024-08-16
3,2,Transporte,67.3,2024-08-18
3,2,Entretenimiento,173.7,2024-08-18
3,2,Salud,1378.66,2024-08-18
3,2,Alimentacion,72.35,2024-08-20
3,2,Transporte,66.23,2024-08-21
3,2,Entretenimiento,979.76,2024-08-21
3,2,Entretenimiento,294.98,2024-08-21
3,2,Salud,1185.33,2024-08-21
3,2,Transporte,29.5,2024-08-22
3,2,Alimentacion,82.47,2024-08-22
3,2,Transporte,31.93,2024-08-23
3,2,Transporte,34.76,2024-08-28
3,2,Entretenimiento,661.83,2024-08-28
3,2,Transporte,67.46,2024-08-28
3,2,Salud,957.55,2024-08-29
3,1,Nomina,1678.63,2024-09-01
3,2,Transporte,73.15,2024-09-01
3,2,Hogar,2837.01,2024-09-02
3,2,Alimentacion,33.79,2024-09-03
3,2,Transporte,52.08,2024-09-03
3,2,Alimentacion,133.32,2024-09-03
3,2,Alimentacion,89.99,2024-09-04
3,2,Transporte,57.07,2024-09-05
3,2,Entretenimiento,328.29,2024-09-05
3,2,Transporte,10.38,2024-09-06
3,2,Entretenimiento,386.27,2024-09-06
3,2,Transporte,76.4,2024-09-06
3,2,Alimentacion,82.26,2024-09-07
3,2,Alimentacion,89.55,2024-09-09
3,2,Alimentacion,57.58,2024-09-09
3,2,Alimentacion,200.21,2024-09-10
3,2,Alimentacion,55.18,2024-09-10
3,2,Alimentacion,124.95,2024-09-11
3,2,Transporte,31.8,2024-09-11
3,2,Transporte,51.16,2024-09-11
3,2,Transporte,27.06,2024-09-12
3,2,Transporte,22.65,2024-09-12
3,2,Transporte,55.92,2024-09-12
3,2,Transporte,38.26,2024-09-13
3,2,Transporte,63.87,2024-09-13
3,2,Alimentacion,143.97,2024-09-13
3,2,Alimentacion,158.41,2024-09-14
3,2,Tarjeta Credito,1543.31,2024-09-14
3,1,Nomina,2070.39,2024-09-15
3,2,Transporte,64.45,2024-09-16
3,2,Transporte,29.18,2024-09-18
3,2,Transporte,10.05,2024-09-18
3,2,Transporte,60.9,2024-09-19
3,2,Transporte,44.43,2024-09-20
3,2,Entretenimiento,818.88,2024-09-20
3,2,Entretenimiento,743.23,2024-09-21
3,2,Alimentacion,145.29,2024-09-21
3,2,Alimentacion,95.98,2024-09-22
3,2,Entretenimiento,607.26,2024-09-23
3,2,Transporte,60.8,2024-09-23
3,2,Alimentacion,229.02,2024-09-23
3,2,Alimentacion,195.09,2024-09-24
3,2,Transporte,63.36,2024-09-24
3,2,Entretenimiento,954.43,2024-09-27
3,2,Transporte,46.97,2024-09-27
3,2,Alimentacion,234.53,2024-09-28
3,2,Entretenimiento,245.2,2024-09-29
3,2,Alimentacion,48.51,2024-09-29
3,2,Alimentacion,227.84,2024-09-29
3,1,Nomina,1889.36,2024-10-01
3,2,Alimentacion,83.42,2024-10-01
3,2,Entretenimiento,741.25,2024-10-02
3,2,Hogar,1584.87,2024-10-02
3,2,Entretenimiento,201.81,2024-10-03
3,2,Alimentacion,228.56,2024-10-03
3,2,Alimentacion,176.63,2024-10-08
3,2,Entretenimiento,818.04,2024-10-09
3,2,Entretenimiento,100.09,2024-10-09
3,2,Salud,534.23,2024-10-09
3,2,Entretenimiento,667.3,2024-10-10
3,2,Entretenimiento,226.92,2024-10-11
3,2,Transporte,24.66,2024-10-11
3,2,Alimentacion,85.6,2024-10-11
3,2,Alimentacion,92.51,2024-10-12
3,2,Entretenimiento,575.92,2024-10-12
3,2,Alimentacion,95.03,2024-10-12
3,2,Tarjeta Credito,929.68,2024-10-12
3,2,Alimentacion,214.01,2024-10-13
3,2,Alimentacion,118.1,2024-10-13
3,2,Alimentacion,237.32,2024-10-14
3,2,Entretenimiento,630.3,2024-10-14
3,2,Alimentacion,195.79,2024-10-14
3,1,Nomina,2005.53,2024-10-15
3,2,Entretenimiento,197.36,2024-10-15
3,2,Entretenimiento,537.39,2024-10-15
3,2,Entretenimiento,656.51,2024-10-16
3,2,Alimentacion,170.44,2024-10-18
3,2,Alimentacion,144.61,2024-10-18
3,2,Transporte,62.92,2024-10-18
3,2,Alimentacion,170.71,2024-10-19
3,2,Entretenimiento,700.49,2024-10-19
3,2,Alimentacion,154.66,2024-10-21
3,2,Alimentacion,154.4,2024-10-21
3,2,Entretenimiento,923.38,2024-10-21
3,2,Alimentacion,39.74,2024-10-22
3,2,Transporte,46.21,2024-10-23
3,2,Transporte,12.66,2024-10-23
3,2,Entretenimiento,391.67,2024-10-26
3,2,Alimentacion,106.31,2024-10-26
3,2,Transporte,59.07,2024-10-28
3,2,Transporte,32.54,2024-10-29
3,2,Transporte,26.69,2024-10-29
3,2,Entretenimiento,243.7,2024-10-29
3,2,Transporte,17.03,2024-10-30
3,2,Entretenimiento,407.76,2024-10-30
3,1,Nomina,1941.77,2024-11-01
3,2,Entretenimiento,915.45,2024-11-01
3,2,Alimentacion,133.73,2024-11-01
3,2,Alimentacion,34.83,2024-11-01
3,2,Hogar,3995.36,2024-11-01
3,2,Alimentacion,31.04,2024-11-02
3,2,Transporte,35.01,2024-11-03
3,2,Entretenimiento,622.97,2024-11-04
3,2,Entretenimiento,830.03,2024-11-05
3,2,Transporte,17.26,2024-11-05
3,2,Alimentacion,229.62,2024-11-06
3,2,Transporte,79.58,2024-11-06
3,2,Transporte,68.58,2024-11-06
3,1,Ahorro,468.9,2024-11-07
3,2,Salud,260.31,2024-11-07
3,2,Alimentacion,114.97,2024-11-08
3,2,Transporte,36.54,2024-11-08
3,2,Transporte,31.82,2024-11-09
3,2,Transporte,44.92,2024-11-09
3,2,Alimentacion,48.65,2024-11-09
3,2,Alimentacion,245.85,2024-11-10
3,2,Tarjeta Credito,4014.08,2024-11-10
3,2,Transporte,56.58,2024-11-11
3,2,Entretenimiento,392.29,2024-11-11
3,2,Transporte,10.58,2024-11-12
3,2,Entretenimiento,712.72,2024-11-12
3,2,Transporte,65.16,2024-11-14
3,2,Entretenimiento,128.35,2024-11-14
3,2,Transporte,63.1,2024-11-14
3,1,Nomina,1904.45,2024-11-15
3,2,Transporte,51.25,2024-11-15
3,2,Entretenimiento,407.19,2024-11-17
3,2,Alimentacion,246.69,2024-11-17
3,2,Entretenimiento,832.28,2024-11-17
3,2,Entretenimiento,487.21,2024-11-18
3,2,Transporte,42.89,2024-11-19
3,2,Alimentacion,47.24,2024-11-20
3,2,Transporte,36.6,2024-11-20
3,2,Alimentacion,51.86,2024-11-21
3,2,Transporte,29.82,2024-11-21
3,2,Entretenimiento,375.05,2024-11-23
3,2,Entretenimiento,898.33,2024-11-23
3,2,Alimentacion,36.62,2024-11-23
3,1,Ahorro,690.05,2024-11-24
3,2,Entretenimiento,776.43,2024-11-24
3,2,Alimentacion,221.38,2024-11-24
3,2,Entretenimiento,259.21,2024-11-24
3,2,Entretenimiento,226.05,2024-11-25
3,2,Transporte,75.18,2024-11-25
3,2,Entretenimiento,557.51,2024-11-26
3,2,Entretenimiento,382.74,2024-11-26
3,2,Entretenimiento,815.74,2024-11-26
3,2,Alimentacion,60.68,2024-11-27
3,2,Alimentacion,231.33,2024-11-27
3,2,Transporte,39.32,2024-11-27
3,2,Salud,1494.75,2024-11-27
3,2,Entretenimiento,858.46,2024-11-28
3,2,Transporte,48.38,2024-11-28
3,2,Alimentacion,219.53,2024-11-28
3,2,Entretenimiento,1073.95,2024-11-30
3,2,Entretenimiento,419.89,2024-11-30
3,2,Entretenimiento,368.69,2024-11-30
3,1,Nomina,2219.34,2024-12-01
3,2,Transporte,32.67,2024-12-01
3,2,Entretenimiento,145.36,2024-12-01
3,2,Alimentacion,101.72,2024-12-02
3,2,Hogar,2845.07,2024-12-03
3,2,Alimentacion,187.69,2024-12-05
3,2,Entretenimiento,611.21,2024-12-05
3,2,Entretenimiento,863.38,2024-12-05
3,2,Entretenimiento,297.62,2024-12-06
3,2,Alimentacion,184.32,2024-12-06
3,2,Entretenimiento,503.33,2024-12-06
3,2,Alimentacion,59.2,2024-12-08
3,2,Transporte,17.79,2024-12-08
3,2,Entretenimiento,122.7,2024-12-08
3,2,Alimentacion,243.12,2024-12-09
3,2,Entretenimiento,481.0,2024-12-10
3,2,Entretenimiento,437.09,2024-12-10
3,2,Transporte,66.01,2024-12-11
3,2,Tarjeta Credito,2103.34,2024-12-12
3,2,Entretenimiento,856.75,2024-12-13
3,2,Transporte,22.44,2024-12-13
3,2,Alimentacion,217.68,2024-12-13
3,2,Entretenimiento,1098.85,2024-12-14
3,2,Entretenimiento,876.71,2024-12-14
3,2,Transporte,69.94,2024-12-14
3,1,Nomina,2302.39,2024-12-15
3,2,Entretenimiento,1018.68,2024-12-15
3,2,Entretenimiento,773.73,2024-12-16
3,2,Alimentacion,211.5,2024-12-16
3,2,Entretenimiento,860.39,2024-12-17
3,2,Transporte,64.95,2024-12-17
3,2,Transporte,37.48,2024-12-18
3,2,Transporte,79.55,2024-12-18
3,2,Entretenimiento,893.52,2024-12-19
3,2,Entretenimiento,758.66,2024-12-19
3,2,Transporte,51.02,2024-12-19
3,2,Alimentacion,247.12,2024-12-20
3,2,Alimentacion,70.78,2024-12-21
3,2,Entretenimiento,530.6,2024-12-21
3,2,Transporte,52.13,2024-12-22
3,2,Entretenimiento,220.09,2024-12-22
3,2,Entretenimiento,459.13,2024-12-24
3,2,Alimentacion,163.63,2024-12-24
3,2,Transporte,34.33,2024-12-25
3,2,Entretenimiento,952.84,2024-12-25
3,2,Entretenimiento,116.91,2024-12-26
3,2,Entretenimiento,140.41,2024-12-27
3,2,Transporte,33.57,2024-12-27
3,2,Transporte,38.45,2024-12-28
3,2,Entretenimiento,802.48,2024-12-28
3,2,Alimentacion,114.42,2024-12-28
3,2,Alimentacion,150.65,2024-12-30
4,1,Nomina,2658.44,2024-01-01
4,2,Transporte,37.6,2024-01-01
4,2,Transporte,29.45,2024-01-02
4,2,Alimentacion,60.63,2024-01-02
4,2,Entretenimiento,228.85,2024-01-02
4,2,Transporte,19.59,2024-01-03
4,2,Transporte,32.5,2024-01-03
4,2,Transporte,73.16,2024-01-03
4,2,Transporte,29.9,2024-01-04
4,2,Entretenimiento,165.45,2024-01-05
4,2,Transporte,53.65,2024-01-05
4,2,Entretenimiento,896.17,2024-01-06
4,2,Salud,1361.27,2024-01-06
4,1,Ahorro,655.18,2024-01-07
4,2,Transporte,69.72,2024-01-07
4,2,Entretenimiento,1169.17,2024-01-07
4,2,Salud,1195.95,2024-01-07
4,2,Alimentacion,60.16,2024-01-10
4,2,Entretenimiento,1103.51,2024-01-12
4,2,Entretenimiento,824.94,2024-01-12
